date,Housing Inventory: Median Days on Market Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2020-01-01,1.9323671,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2020-02-01,-2.3696682,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2020-03-01,-16.0194175,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2020-04-01,-1.734104,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2020-05-01,10.5882353,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2020-06-01,7.9787234,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2020-07-01,0.4926108,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2020-08-01,-17.6470588,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2020-09-01,-5.952381,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2020-10-01,1.2658228,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2020-11-01,-1.25,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2020-12-01,1.2658228,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2021-01-01,8.75,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2021-02-01,-3.4482759,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2021-03-01,-21.4285714,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2021-04-01,-6.8181818,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2021-05-01,-10.5691057,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2021-06-01,-17.2727273,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2021-07-01,-8.7912088,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2021-08-01,-10.8433735,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2021-09-01,9.4594595,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2021-10-01,11.1111111,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2021-11-01,3.3333333,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2017-07-01,0.0,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2017-08-01,6.4814815,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2017-09-01,6.0869565,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2017-10-01,15.5737705,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2017-11-01,-2.1276596,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2017-12-01,15.942029,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2018-01-01,10.625,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2018-02-01,1.1299435,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2018-03-01,-59.7765363,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2018-04-01,15.2777778,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2018-05-01,4.8192771,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2018-06-01,5.7471264,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2018-07-01,20.6521739,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2018-08-01,23.4234234,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2018-09-01,-5.1094891,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2018-10-01,5.3846154,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2018-11-01,5.1094891,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2018-12-01,4.1666667,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2019-01-01,18.6666667,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2019-02-01,3.3707865,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2019-03-01,-7.6086957,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2019-04-01,-31.7647059,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2019-05-01,-14.6551724,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2019-06-01,5.0505051,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2019-07-01,26.9230769,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2019-08-01,10.6060606,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2019-09-01,0.0,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2019-10-01,1.369863,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2019-11-01,18.9189189,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2019-12-01,11.9318182,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2020-01-01,15.2284264,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2020-02-01,-10.1321586,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2020-03-01,-56.8627451,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2020-04-01,22.7272727,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2020-05-01,22.2222222,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2020-06-01,-6.8181818,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2020-07-01,-4.0650407,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2020-08-01,11.8644068,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2020-09-01,2.2727273,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2020-10-01,3.7037037,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2020-11-01,-3.5714286,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2020-12-01,23.7037037,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2021-01-01,1.7964072,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2021-02-01,-4.7058824,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2021-03-01,-30.8641975,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2021-04-01,-14.2857143,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2021-05-01,-22.9166667,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2021-06-01,10.8108108,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2021-07-01,21.9512195,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2021-08-01,7.0,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2021-09-01,9.3457944,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2021-10-01,0.8547009,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2021-11-01,10.1694915,CA,"Napa, CA",Napa,"Housing Inventory: Median Days on Market Month-Over-Month in Napa, CA (CBSA)",MEDDAYONMARMM34900,Monthly,Not Seasonally Adjusted
2017-07-01,12.0689655,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2017-08-01,9.2307692,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2017-09-01,4.2253521,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2017-10-01,0.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2017-11-01,-0.6756757,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2017-12-01,14.2857143,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2018-01-01,6.547619,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2018-02-01,-8.3798883,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2018-03-01,-29.2682927,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2018-04-01,-3.4482759,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2018-05-01,-8.0357143,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2018-06-01,2.9126214,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2018-07-01,17.9245283,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2018-08-01,7.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2018-09-01,5.9701493,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2018-10-01,-3.5211268,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2018-11-01,1.459854,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2018-12-01,17.9856115,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2019-01-01,6.7073171,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2019-02-01,-6.8571429,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2019-03-01,-30.0613497,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2019-04-01,-9.6491228,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2019-05-01,0.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2019-06-01,10.6796117,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2019-07-01,11.4035088,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2019-08-01,13.3858268,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
