date,All Employees: Retail Trade: Food and Beverage Stores,state,msa,city,title,id,frequency,seasonal_adjustment
2016-09-01,55.2655133968408,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2016-10-01,56.9894824362082,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2016-11-01,56.5382507995792,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2016-12-01,57.201517170823294,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2017-01-01,57.2801768857275,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2017-02-01,57.3444283160519,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2017-03-01,57.4457212379127,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2017-04-01,57.7252886417705,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2017-05-01,57.6132325770576,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2017-06-01,57.5872997021245,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2017-07-01,57.4750672711265,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2017-08-01,57.8092124092533,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2017-09-01,57.6702729535834,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2017-10-01,57.6383864337912,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2017-11-01,58.186659676502295,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2017-12-01,58.2453131644955,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2018-01-01,58.682748767070706,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2018-02-01,57.9956063505002,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2018-03-01,57.8286640256287,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2018-04-01,57.4410589850562,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2018-05-01,57.8453488172495,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2018-06-01,57.5150971027356,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2018-07-01,58.567625404227,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2018-08-01,58.548044508156096,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2018-09-01,58.864551463788096,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2018-10-01,58.662868318727796,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2018-11-01,58.7578251523209,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2018-12-01,58.8189829594051,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2019-01-01,58.8786696065838,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2019-02-01,58.74267636191671,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2019-03-01,58.810733339443296,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2019-04-01,58.983509210071794,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2019-05-01,58.867782960177095,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2019-06-01,58.8579596419787,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2019-07-01,58.6438586974216,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2019-08-01,58.676257126771,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2019-09-01,58.7279731628333,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2019-10-01,59.074465161026204,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2019-11-01,59.1762638002265,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2019-12-01,59.047628872416496,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2020-01-01,58.9578455068151,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2020-02-01,59.0802268294697,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2020-03-01,59.288085202701104,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2020-04-01,63.0362960807,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2020-05-01,63.88522657771029,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2020-06-01,63.0812801853897,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2020-07-01,62.422088233416005,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2020-08-01,62.6766321985456,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2020-09-01,63.1238801635765,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2020-10-01,63.1845893279982,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2020-11-01,62.649894421915505,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2020-12-01,62.73316205632771,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2021-01-01,62.995851203726794,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2021-02-01,63.0175662270746,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2021-03-01,63.2142165763926,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2021-04-01,63.0526403907541,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2021-05-01,63.1654587363996,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2021-06-01,63.2901225923043,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2021-07-01,63.8044748361189,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2021-08-01,63.983148206993896,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2021-09-01,63.414565472307395,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
2021-10-01,63.931343152512895,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Retail Trade: Food and Beverage Stores in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191004244500001SA,Monthly,Seasonally Adjusted
1990-01-01,39.5016928090229,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: Food and Beverage Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204244500001SA,Monthly,Seasonally Adjusted
1990-02-01,39.774883830548895,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: Food and Beverage Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204244500001SA,Monthly,Seasonally Adjusted
1990-03-01,40.0358021784912,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: Food and Beverage Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204244500001SA,Monthly,Seasonally Adjusted
1990-04-01,40.314141905341295,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: Food and Beverage Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204244500001SA,Monthly,Seasonally Adjusted
1990-05-01,39.750171105474,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: Food and Beverage Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204244500001SA,Monthly,Seasonally Adjusted
1990-06-01,38.9621024835499,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: Food and Beverage Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204244500001SA,Monthly,Seasonally Adjusted
1990-07-01,39.1093105096263,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: Food and Beverage Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204244500001SA,Monthly,Seasonally Adjusted
1990-08-01,39.21521191408971,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: Food and Beverage Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204244500001SA,Monthly,Seasonally Adjusted
1990-09-01,38.4201186389779,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: Food and Beverage Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204244500001SA,Monthly,Seasonally Adjusted
1990-10-01,38.8496690957986,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: Food and Beverage Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204244500001SA,Monthly,Seasonally Adjusted
1990-11-01,39.0840528629724,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: Food and Beverage Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204244500001SA,Monthly,Seasonally Adjusted
1990-12-01,38.8509315399884,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: Food and Beverage Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204244500001SA,Monthly,Seasonally Adjusted
1991-01-01,38.697184351385395,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: Food and Beverage Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204244500001SA,Monthly,Seasonally Adjusted
1991-02-01,38.2031296825558,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: Food and Beverage Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204244500001SA,Monthly,Seasonally Adjusted
1991-03-01,37.8509334667323,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: Food and Beverage Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204244500001SA,Monthly,Seasonally Adjusted
1991-04-01,39.1715853171367,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: Food and Beverage Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204244500001SA,Monthly,Seasonally Adjusted
1991-05-01,39.1688642598981,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: Food and Beverage Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204244500001SA,Monthly,Seasonally Adjusted
1991-06-01,39.163256114095205,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: Food and Beverage Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204244500001SA,Monthly,Seasonally Adjusted
1991-07-01,38.4202469109181,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: Food and Beverage Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204244500001SA,Monthly,Seasonally Adjusted
1991-08-01,38.989053612340605,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: Food and Beverage Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204244500001SA,Monthly,Seasonally Adjusted
1991-09-01,39.563378780072,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: Food and Beverage Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204244500001SA,Monthly,Seasonally Adjusted
1991-10-01,38.9906200420269,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: Food and Beverage Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204244500001SA,Monthly,Seasonally Adjusted
1991-11-01,38.988322984967105,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: Food and Beverage Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204244500001SA,Monthly,Seasonally Adjusted
1991-12-01,39.3393889806215,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: Food and Beverage Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204244500001SA,Monthly,Seasonally Adjusted
1992-01-01,40.049825769257396,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: Food and Beverage Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204244500001SA,Monthly,Seasonally Adjusted
1992-02-01,40.118646283783605,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: Food and Beverage Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204244500001SA,Monthly,Seasonally Adjusted
1992-03-01,39.5000844916582,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: Food and Beverage Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204244500001SA,Monthly,Seasonally Adjusted
1992-04-01,39.2838741423206,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: Food and Beverage Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204244500001SA,Monthly,Seasonally Adjusted
