date,All Employees: Information: Telecommunications,state,msa,city,title,id,frequency,seasonal_adjustment
2018-12-01,36.3693528888202,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2019-01-01,35.997105178609296,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2019-02-01,35.965307231488,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2019-03-01,35.9660028038674,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2019-04-01,36.2296481722519,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2019-05-01,36.2756448184917,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2019-06-01,36.5733489635525,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2019-07-01,36.346986834032,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2019-08-01,36.3729204747424,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2019-09-01,36.3244962277534,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2019-10-01,36.2106753539607,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2019-11-01,36.1029505517663,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2019-12-01,36.0042180435071,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2020-01-01,36.0716313293249,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2020-02-01,36.062317696441795,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2020-03-01,36.0356930853897,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2020-04-01,35.8959382048378,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2020-05-01,35.8351008454638,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2020-06-01,35.5779452086332,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2020-07-01,35.7664950698797,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2020-08-01,35.312455070885704,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2020-09-01,35.0220157074104,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2020-10-01,35.019186915754,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2020-11-01,35.229550986001705,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2020-12-01,35.2329390830399,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2021-01-01,35.3395389583747,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2021-02-01,35.2557283968472,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2021-03-01,35.2086652794344,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2021-04-01,35.1822366258667,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2021-05-01,35.103301729878204,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2021-06-01,35.089985556598805,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2021-07-01,35.183118643913396,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2021-08-01,35.2372652788214,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2021-09-01,35.316323130174105,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
2021-10-01,35.3263825740092,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"All Employees: Information: Telecommunications in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191005051700001SA,Monthly,Seasonally Adjusted
1990-01-01,17.4389129308816,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1990-02-01,17.039182329227902,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1990-03-01,17.077517521057402,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1990-04-01,17.1681908125355,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1990-05-01,17.010343632832697,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1990-06-01,17.0555982324052,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1990-07-01,17.00164718934,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1990-08-01,17.0754592680764,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1990-09-01,16.9943752892722,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1990-10-01,16.755226653136102,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1990-11-01,16.3797765106617,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1990-12-01,16.510895830069302,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1991-01-01,16.2532798090725,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1991-02-01,16.1223390224562,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1991-03-01,15.975860060739501,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1991-04-01,15.950797017631901,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1991-05-01,15.9057435723263,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1991-06-01,15.950460584721599,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1991-07-01,15.7955869997208,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1991-08-01,15.8789688812552,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1991-09-01,15.801977104580299,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1991-10-01,15.8778698702482,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1991-11-01,15.784607600397301,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1991-12-01,15.819532864293098,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1992-01-01,16.1790981056372,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1992-02-01,15.7845791096109,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1992-03-01,15.850802589535698,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1992-04-01,15.6592419273984,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1992-05-01,15.7092535935725,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1992-06-01,15.445815526145001,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1992-07-01,15.59650691329,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1992-08-01,15.386594323159,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1992-09-01,15.406474519233901,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1992-10-01,15.6967252978702,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1992-11-01,15.577459841736902,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1992-12-01,15.5313323970668,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1993-01-01,15.3901190287851,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1993-02-01,15.6548015725918,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1993-03-01,15.2181515524045,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1993-04-01,15.675662021384099,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1993-05-01,15.610905923311801,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1993-06-01,15.6627538852491,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1993-07-01,15.4866140292624,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1993-08-01,15.385447765645402,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1993-09-01,15.4174076771943,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1993-10-01,15.313369565157302,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1993-11-01,15.3734021143165,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1993-12-01,15.2386155719364,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1994-01-01,15.203056612860902,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1994-02-01,15.224345565322098,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1994-03-01,15.1851576507986,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1994-04-01,15.2780523486781,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1994-05-01,15.315051547425302,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1994-06-01,15.3710092159464,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
1994-07-01,15.4882100110165,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Information: Telecommunications in Detroit-Warren-Dearborn, MI (MSA)",SMU26198205051700001SA,Monthly,Seasonally Adjusted
