id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,group_popularity,notes,msa,city,state
SMU17169801000000001SA,2021-12-07,2021-12-07,"All Employees: Mining and Logging in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",2004-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 16:34:08-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU17169801000000001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL
SMU17169801500000001,2021-12-07,2021-12-07,"All Employees: Mining, Logging, and Construction in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",2004-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 15:24:51-06,1,1,,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL
SMU17169801500000001A,2021-12-07,2021-12-07,"All Employees: Mining, Logging and Construction in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",2004-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:38:17-05,1,1,,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL
SMU17169802000000001,2021-12-07,2021-12-07,"All Employees: Construction in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",2004-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 15:24:51-06,1,4,,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL
SMU17169802000000001A,2021-12-07,2021-12-07,"All Employees: Construction in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",2004-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:38:17-05,1,4,,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL
SMU17169802000000001SA,2021-12-07,2021-12-07,"All Employees: Construction in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",2004-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 15:09:03-06,3,4,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU17169802000000001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL
SMU17169803000000001A,2021-12-07,2021-12-07,"All Employees: Manufacturing in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:38:17-05,2,3,,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL
SMU17169803100000001,2021-12-07,2021-12-07,"All Employees: Manufacturing: Durable Goods in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 15:24:51-06,1,1,,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL
SMU17169803100000001A,2021-12-07,2021-12-07,"All Employees: Manufacturing: Durable Goods in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:38:17-05,1,1,,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL
SMU17169803100000001SA,2021-12-07,2021-12-07,"All Employees: Manufacturing: Durable Goods in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 16:34:08-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU17169803100000001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL
SMU17169804000000001A,2021-12-07,2021-12-07,"All Employees: Trade, Transportation, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:38:17-05,1,2,,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL
SMU17169804100000001,2021-12-07,2021-12-07,"All Employees: Wholesale Trade in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 15:24:50-06,1,1,,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL
SMU17169804100000001A,2021-12-07,2021-12-07,"All Employees: Wholesale Trade in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:38:17-05,1,1,,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL
SMU17169804100000001SA,2021-12-07,2021-12-07,"All Employees: Wholesale Trade in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 16:34:08-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU17169804100000001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL
SMU17169804200000001,2021-12-07,2021-12-07,"All Employees: Retail Trade in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 15:24:50-06,1,2,,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL
SMU17169804200000001A,2021-12-07,2021-12-07,"All Employees: Retail Trade in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:38:17-05,1,2,,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL
SMU17169804200000001SA,2021-12-07,2021-12-07,"All Employees: Retail Trade in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 16:34:08-06,1,2,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU17169804200000001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL
SMU17169804300000001,2021-12-07,2021-12-07,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 15:24:50-06,1,1,,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL
SMU17169804300000001A,2021-12-07,2021-12-07,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:38:17-05,1,1,,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL
SMU17169804300000001SA,2021-12-07,2021-12-07,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 16:34:07-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU17169804300000001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL
SMU17169805000000001A,2021-12-07,2021-12-07,"All Employees: Information in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:38:17-05,1,2,,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL
SMU17169805500000001A,2021-12-07,2021-12-07,"All Employees: Financial Activities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:38:17-05,1,1,,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL
SMU17169806000000001A,2021-12-07,2021-12-07,"All Employees: Professional and Business Services in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:38:16-05,1,1,,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL
SMU17169806500000001A,2021-12-07,2021-12-07,"All Employees: Education and Health Services in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:38:16-05,1,2,,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL
SMU17169807000000001A,2021-12-07,2021-12-07,"All Employees: Leisure and Hospitality in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 14:55:05-05,1,3,,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL
SMU17169808000000001A,2021-12-07,2021-12-07,"All Employees: Other Services in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:38:16-05,1,1,,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL
SMU17169809000000001A,2021-12-07,2021-12-07,"All Employees: Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:38:14-05,0,1,,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,IL
