date,All Employees: Health Care: Ambulatory Health Care Services,state,msa,city,title,id,frequency,seasonal_adjustment
2003-09-01,347.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2003-10-01,347.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2003-11-01,348.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2003-12-01,348.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2004-01-01,348.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2004-02-01,348.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2004-03-01,351.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2004-04-01,351.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2004-05-01,352.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2004-06-01,353,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2004-07-01,354.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2004-08-01,355.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2004-09-01,355.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2004-10-01,358.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2004-11-01,358.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2004-12-01,360.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2005-01-01,359.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2005-02-01,360.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2005-03-01,361.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2005-04-01,363.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2005-05-01,364.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2005-06-01,364.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2005-07-01,365.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2005-08-01,367.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2005-09-01,368.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2005-10-01,368.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2005-11-01,370.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2005-12-01,371.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2006-01-01,372.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2006-02-01,373.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2006-03-01,374.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2006-04-01,376.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2006-05-01,378,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2006-06-01,380.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2006-07-01,380.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2006-08-01,381.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2006-09-01,383.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2006-10-01,384.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2006-11-01,385.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2006-12-01,387.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2007-01-01,390.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2007-02-01,390.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2007-03-01,391.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2007-04-01,391.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2007-05-01,392.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2007-06-01,394.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2007-07-01,395,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2007-08-01,395.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2007-09-01,396.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2007-10-01,397.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2007-11-01,396.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2007-12-01,398,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2008-01-01,398.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2008-02-01,399.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2008-03-01,400.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2008-04-01,400.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2008-05-01,401.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2008-06-01,401.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2008-07-01,401.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2008-08-01,402.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2008-09-01,402.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2008-10-01,404.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2008-11-01,405.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2008-12-01,405.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2009-01-01,407.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2009-02-01,409.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2009-03-01,409.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2009-04-01,410.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2009-05-01,413,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2009-06-01,415.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2009-07-01,417.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2009-08-01,418.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2009-09-01,420.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2009-10-01,422.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2009-11-01,424.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2009-12-01,426.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2010-01-01,427.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2010-02-01,427,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2010-03-01,429.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2010-04-01,430.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2010-05-01,430.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2010-06-01,431.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2010-07-01,433.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2010-08-01,435.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2010-09-01,435.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2010-10-01,439.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2010-11-01,441.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2010-12-01,442.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2011-01-01,444.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2011-02-01,446.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2011-03-01,446.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2011-04-01,447.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2011-05-01,447.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2011-06-01,447.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2011-07-01,449.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2011-08-01,450.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2011-09-01,450.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2011-10-01,450.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2011-11-01,451.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2011-12-01,452.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2012-01-01,453.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2012-02-01,455.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2012-03-01,456.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
