id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,group_popularity,notes,msa,city,state
SUSCMSA12060,2021-12-11,2021-12-11,"Market Hotness: Supply Score in Atlanta-Sandy Springs-Roswell, GA (CBSA)",2017-08-01,2021-11-01,Monthly,M,Score,Score,Not Seasonally Adjusted,NSA,2021-12-02 16:32:41-06,1,1,"The supply score is an index representing a zip code, county or metro's median days on market ranking compared to other zip codes, counties or metros.

With the release of its November 2021 housing trends report, Realtor.com® incorporated a new and improved methodology for capturing and reporting housing inventory trends and metrics. The new methodology uses the latest and most accurate data mapping of listing statuses to yield a cleaner and more consistent measurement of active listings at both the national and local level. The methodology has also been adjusted to better account for missing data in some fields including square footage. Most areas across the country will see minor changes with a smaller handful of areas seeing larger updates. As a result of these changes, the data released since December 2021 will not be directly comparable with previous data releases (files downloaded before December 2021) and Realtor.com® economics blog posts. However, future data releases, including historical data, will consistently apply the new methodology. More details are available at the source's Real Estate Data Library (https://www.realtor.com/research/data/).","Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,GA
TOTASSETATL,2021-12-11,2021-12-11,"Quarterly Average of Total Assets for Commercial Banks with Assets under $5B in Atlanta-Sandy Springs-Roswell, GA (MSA) (DISCONTINUED)",1989-01-01,2020-07-01,Quarterly,Q,Thousands of Dollars,Thous. of $,Not Seasonally Adjusted,NSA,2020-12-10 14:41:51-06,1,1,"This series is discontinued and will no longer be updated. Additional consolidated data is available on the FDIC's Bank Data and Statistics (https://www.fdic.gov/bank/statistical/).

This series represents Quarterly Average of Total Assets call item RCFD3368.

The asset class is determined by using Total Assets call item RCFD2170 less than or equal to $5B. Geographic location is determined by Abbreviated State Name call item RSSD9200 and County Code call item RSSD9150, which is mapped to the proper Core Based Statistical Area (CBSA) defined by the Office of Management and Budget (OMB).

Users are advised to use the Federal Reserve Board of Governors' data dictionary (https://www.federalreserve.gov/apps/mdrm/data-dictionary) to retrieve detailed information for specific call items.

This series is calculated by the Federal Reserve Bank of St. Louis using raw data that are collected by the FFIEC. Raw data can be found at https://cdr.ffiec.gov/public/.","Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,GA
TOTLOANATL,2021-12-11,2021-12-11,"Quarterly Average of Total Loans for Commercial Banks with Assets under $5B in Atlanta-Sandy Springs-Roswell, GA (MSA) (DISCONTINUED)",1989-01-01,2020-07-01,Quarterly,Q,Thousands of Dollars,Thous. of $,Not Seasonally Adjusted,NSA,2020-12-10 14:41:37-06,1,1,"This series is discontinued and will no longer be updated. Additional consolidated data is available on the FDIC's Bank Data and Statistics (https://www.fdic.gov/bank/statistical/).

This series represents Quarterly Average of Total Loans, Net of Unearned Income call item RCFD3360.

The asset class is determined by using Total Assets call item RCFD2170 less than or equal to $5B. Geographic location is determined by Abbreviated State Name call item RSSD9200 and County Code call item RSSD9150, which is mapped to the proper Core Based Statistical Area (CBSA) defined by the Office of Management and Budget (OMB).

Users are advised to use the Federal Reserve Board of Governors' data dictionary (https://www.federalreserve.gov/apps/mdrm/data-dictionary) to retrieve detailed information for specific call items.

This series is calculated by the Federal Reserve Bank of St. Louis using raw data that are collected by the FFIEC. Raw data can be found at https://cdr.ffiec.gov/public/.","Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,GA
ACTLISCOU45820,2021-12-11,2021-12-11,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",2016-07-01,2021-11-01,Monthly,M,Level,Level,Not Seasonally Adjusted,NSA,2021-12-06 17:41:14-06,1,1,The count of active single-family and condo/townhome listings for a given market during the specified month (excludes pending listings).,"Topeka, KS",Topeka,KS
ACTLISCOUMM45820,2021-12-11,2021-12-11,"Housing Inventory: Active Listing Count Month-Over-Month in Topeka, KS (CBSA)",2017-07-01,2021-11-01,Monthly,M,Percent,%,Not Seasonally Adjusted,NSA,2021-12-06 17:40:17-06,1,1,The count of active single-family and condo/townhome listings for a given market during the specified month (excludes pending listings).,"Topeka, KS",Topeka,KS
ACTLISCOUYY45820,2021-12-11,2021-12-11,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",2017-07-01,2021-11-01,Monthly,M,Percent,%,Not Seasonally Adjusted,NSA,2021-12-06 17:39:16-06,1,1,The count of active single-family and condo/townhome listings for a given market during the specified month (excludes pending listings).,"Topeka, KS",Topeka,KS
ATNHPIUS45820Q,2021-12-11,2021-12-11,"All-Transactions House Price Index for Topeka, KS (MSA)",1978-04-01,2021-07-01,Quarterly,Q,Index 1995:Q1=100,Index 1995 Q1=100,Not Seasonally Adjusted,NSA,2021-11-30 09:04:03-06,2,2,Estimated using sales prices and appraisal data.,"Topeka, KS",Topeka,KS
AVELISPRI45820,2021-12-11,2021-12-11,"Housing Inventory: Average Listing Price in Topeka, KS (CBSA)",2016-07-01,2021-11-01,Monthly,M,U.S. Dollars,U.S. $,Not Seasonally Adjusted,NSA,2021-12-06 17:40:48-06,1,1,The average listing price in a given market during the specified month.,"Topeka, KS",Topeka,KS
AVELISPRIMM45820,2021-12-11,2021-12-11,"Housing Inventory: Average Listing Price Month-Over-Month in Topeka, KS (CBSA)",2017-07-01,2021-11-01,Monthly,M,Percent,%,Not Seasonally Adjusted,NSA,2021-12-06 17:38:26-06,1,1,The average listing price in a given market during the specified month.,"Topeka, KS",Topeka,KS
AVELISPRIYY45820,2021-12-11,2021-12-11,"Housing Inventory: Average Listing Price Year-Over-Year in Topeka, KS (CBSA)",2017-07-01,2021-11-01,Monthly,M,Percent,%,Not Seasonally Adjusted,NSA,2021-12-06 17:39:48-06,1,1,The average listing price in a given market during the specified month.,"Topeka, KS",Topeka,KS
DESCMSA45820,2021-12-11,2021-12-11,"Market Hotness: Demand Score in Topeka, KS (CBSA)",2017-08-01,2021-11-01,Monthly,M,Score,Score,Not Seasonally Adjusted,NSA,2021-12-02 16:30:25-06,1,1,"The demand score is an index representing a market's average listing views on realtor.com relative to other markets.

With the release of its November 2021 housing trends report, Realtor.com® incorporated a new and improved methodology for capturing and reporting housing inventory trends and metrics. The new methodology uses the latest and most accurate data mapping of listing statuses to yield a cleaner and more consistent measurement of active listings at both the national and local level. The methodology has also been adjusted to better account for missing data in some fields including square footage. Most areas across the country will see minor changes with a smaller handful of areas seeing larger updates. As a result of these changes, the data released since December 2021 will not be directly comparable with previous data releases (files downloaded before December 2021) and Realtor.com® economics blog posts. However, future data releases, including historical data, will consistently apply the new methodology. More details are available at the source's Real Estate Data Library (https://www.realtor.com/research/data/).","Topeka, KS",Topeka,KS
ENUC458230010,2021-12-11,2021-12-11,"Total Quarterly Wages in Topeka, KS (MSA)",1990-01-01,2021-04-01,Quarterly,Q,Dollars,$,Not Seasonally Adjusted,NSA,2021-12-01 11:09:04-06,1,1,"Total wages are the wages paid by Unemployment Insurance covered employers during the calendar quarter, regardless of when the services were performed. Included in wages are pay for vacation and other paid leave, bonuses, stock options, tips, the cash val","Topeka, KS",Topeka,KS
ENUC458230010SA,2021-12-11,2021-12-11,"Total Quarterly Wages in Topeka, KS (MSA)",1990-01-01,2021-04-01,Quarterly,Q,Dollars,$,Seasonally Adjusted,SA,2021-12-01 11:13:48-06,1,1,"Total wages are the wages paid by Unemployment Insurance covered employers during the calendar quarter, regardless of when the services were performed. Included in wages are pay for vacation and other paid leave, bonuses, stock options, tips, the cash val

The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. In some cases, the NSA data will be updated but the SA data will not be updated. The reason is usually that the data series has not accumulated enough new seasonal factors to trigger an adjustment.The NSA series can be located here (https://fred.stlouisfed.org/series/ENUC458230010) The FRED team is currently working on a new procedure to replace SA data that has not yet be updated with NSA data that has been updated.

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Topeka, KS",Topeka,KS
ENUC458240010,2021-12-11,2021-12-11,"Average Weekly Wages for Employees in Total Covered Establishments in Topeka, KS (MSA)",1990-01-01,2021-04-01,Quarterly,Q,Dollars per Week,$ per Week,Not Seasonally Adjusted,NSA,2021-12-01 11:09:04-06,1,1,"Average weekly wages are the wages paid by unemployment insurance covered employers during the calendar quarter, regardless of when the services were performed. Included in wages are pay for vacation and other paid leave, bonuses, stock options, tips, the cash value of meals and lodging, and in some States, contributions to deferred compensation plans (such as 401(k) plans).","Topeka, KS",Topeka,KS
ENUC458240010SA,2021-12-11,2021-12-11,"Average Weekly Wages for Employees in Total Covered Establishments in Topeka, KS (MSA)",1990-01-01,2021-04-01,Quarterly,Q,Dollars per Week,$ per Week,Seasonally Adjusted,SA,2021-12-01 11:13:48-06,1,1,"Average weekly wages are the wages paid by unemployment insurance covered employers during the calendar quarter, regardless of when the services were performed. Included in wages are pay for vacation and other paid leave, bonuses, stock options, tips, the cash value of meals and lodging, and in some States, contributions to deferred compensation plans (such as 401(k) plans). 

The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. In some cases, the NSA data will be updated but the SA data will not be updated. The reason is usually that the data series has not accumulated enough new seasonal factors to trigger an adjustment.The NSA series can be located here (https://fred.stlouisfed.org/series/ENUC458240010) The FRED team is currently working on a new procedure to replace SA data that has not yet be updated with NSA data that has been updated.

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Topeka, KS",Topeka,KS
ENUC458240110,2021-12-11,2021-12-11,"Average Weekly Wages for Employees in Federal Government Establishments in Topeka, KS (MSA)",1990-01-01,2021-04-01,Quarterly,Q,Dollars per Week,$ per Week,Not Seasonally Adjusted,NSA,2021-12-01 11:09:04-06,1,1,"Average weekly wages are the wages paid by unemployment insurance covered employers during the calendar quarter, regardless of when the services were performed. Included in wages are pay for vacation and other paid leave, bonuses, stock options, tips, the cash value of meals and lodging, and in some States, contributions to deferred compensation plans (such as 401(k) plans).","Topeka, KS",Topeka,KS
ENUC458240110SA,2021-12-11,2021-12-11,"Average Weekly Wages for Employees in Federal Government Establishments in Topeka, KS (MSA)",1990-01-01,2021-04-01,Quarterly,Q,Dollars per Week,$ per Week,Seasonally Adjusted,SA,2021-12-01 11:13:48-06,1,1,"Average weekly wages are the wages paid by unemployment insurance covered employers during the calendar quarter, regardless of when the services were performed. Included in wages are pay for vacation and other paid leave, bonuses, stock options, tips, the cash value of meals and lodging, and in some States, contributions to deferred compensation plans (such as 401(k) plans). 

The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. In some cases, the NSA data will be updated but the SA data will not be updated. The reason is usually that the data series has not accumulated enough new seasonal factors to trigger an adjustment.The NSA series can be located here (https://fred.stlouisfed.org/series/ENUC458240110) The FRED team is currently working on a new procedure to replace SA data that has not yet be updated with NSA data that has been updated.

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Topeka, KS",Topeka,KS
ENUC458240210,2021-12-11,2021-12-11,"Average Weekly Wages for Employees in State Government Establishments in Topeka, KS (MSA)",1990-01-01,2021-04-01,Quarterly,Q,Dollars per Week,$ per Week,Not Seasonally Adjusted,NSA,2021-12-01 11:09:04-06,1,1,"Average weekly wages are the wages paid by unemployment insurance covered employers during the calendar quarter, regardless of when the services were performed. Included in wages are pay for vacation and other paid leave, bonuses, stock options, tips, the cash value of meals and lodging, and in some States, contributions to deferred compensation plans (such as 401(k) plans).","Topeka, KS",Topeka,KS
